Time Elapsed (s),Timestamp,Frequency,Moving Average
216.6276729106903,1756893588.964456,5976279.915729776,5976273.831201695
217.1344301700592,1756893589.471213,5976278.001868707,5976276.308730917
217.63871669769287,1756893589.9755,5976275.877059578,5976277.371592715
218.14345359802246,1756893590.480237,5976272.980349506,5976276.972522499
218.6461365222931,1756893590.98292,5976269.985727356,5976275.352146985
219.15276503562927,1756893591.489548,5976267.268796676,5976272.822760364
219.65910124778748,1756893591.995884,5976264.360313621,5976270.094449347
220.16609811782837,1756893592.502881,5976261.732610766,5976267.265559585
220.66897296905518,1756893593.005756,5976258.765365116,5976264.422562707
221.17329144477844,1756893593.510075,5976255.346474346,5976261.494712105
221.679536819458,1756893594.01632,5976248.330365052,5976257.707025779
222.18595170974731,1756893594.522735,5976241.96215989,5976253.227395034
222.6904215812683,1756893595.027205,5976234.835425487,5976247.847957978
223.1976454257965,1756893595.534429,5976230.631377177,5976242.2211603895
223.70393657684326,1756893596.04072,5976230.510846392,5976237.2540347995
224.2089250087738,1756893596.545708,5976227.753333773,5976233.138628543
224.7135512828827,1756893597.050335,5976224.363053717,5976229.618807309
225.21873474121094,1756893597.555518,5976224.098203176,5976227.471362847
225.7236204147339,1756893598.060403,5976221.789886437,5976225.703064699
226.22658920288086,1756893598.563372,5976219.786874281,5976223.558270277
226.73353552818298,1756893599.070319,5976219.278596062,5976221.863322734
227.23596334457397,1756893599.572746,5976216.632335252,5976220.317179041
227.74060654640198,1756893600.07739,5976215.197086532,5976218.536955713
228.25364136695862,1756893600.590425,5976213.526851381,5976216.884348702
228.75836157798767,1756893601.095145,5976211.3794811005,5976215.202870065
229.2654321193695,1756893601.602215,5976208.73819551,5976213.094789955
229.77019262313843,1756893602.106976,5976206.774761295,5976211.123275164
230.27340531349182,1756893602.610189,5976203.471733044,5976208.778204465
230.77797865867615,1756893603.114762,5976199.256557635,5976205.924145717
231.28420758247375,1756893603.620991,5976196.310779613,5976202.91040542
231.7886893749237,1756893604.125473,5976190.305688789,5976199.223904075
232.29541540145874,1756893604.632199,5976187.615354434,5976195.392022704
232.80185651779175,1756893605.13864,5976183.974669879,5976191.49261007
233.30662417411804,1756893605.643408,5976180.14809882,5976187.670918306
233.81117510795593,1756893606.147958,5976175.709140819,5976183.550590548
234.3160035610199,1756893606.652787,5976171.654176454,5976179.820288082
234.8202610015869,1756893607.157044,5976166.670399863,5976175.631297167
235.32754111289978,1756893607.664324,5976162.134137297,5976171.263190651
235.83240938186646,1756893608.169193,5976158.592886805,5976166.952148248
236.3367726802826,1756893608.673556,5976154.63772101,5976162.737864286
236.84332084655762,1756893609.180104,5976149.887920457,5976158.3846130865
237.3464674949646,1756893609.683251,5976145.693688295,5976154.189270773
237.85045909881592,1756893610.187242,5976143.315513838,5976150.425546082
238.35283064842224,1756893610.689614,5976144.566474773,5976147.620263675
238.85539174079895,1756893611.192175,5976144.644274939,5976145.6215744605
239.36234617233276,1756893611.699129,5976146.653797087,5976144.974749787
239.86661863327026,1756893612.203402,5976148.262967484,5976145.488605624
240.37218356132507,1756893612.708967,5976150.764518451,5976146.978406547
240.87487483024597,1756893613.211658,5976153.50229006,5976148.765569603
241.37989354133606,1756893613.716677,5976156.37109925,5976151.110934466
241.8846504688263,1756893614.221434,5976159.446891671,5976153.669553384
242.3893072605133,1756893614.72609,5976163.406655388,5976156.698290964
242.89313888549805,1756893615.229922,5976166.459004162,5976159.837188107
243.39604139328003,1756893615.732825,5976174.783494059,5976164.093428906
243.90041971206665,1756893616.237203,5976177.484591005,5976168.316127257
244.4055359363556,1756893616.742319,5976182.399079022,5976172.9065647265
244.90845394134521,1756893617.245237,5976188.892707057,5976178.003775061
245.41361117362976,1756893617.750394,5976195.447502164,5976183.8014746625
245.91816401481628,1756893618.254947,5976199.6524265725,5976188.775261164
246.42391681671143,1756893618.7607,5976204.953632447,5976194.269069452
246.9287450313568,1756893619.265528,5976208.845597597,5976199.558373168
247.43530321121216,1756893619.772086,5976212.408616277,5976204.261555012
247.94188833236694,1756893620.278671,5976213.733693925,5976207.9187933635
248.44839692115784,1756893620.78518,5976217.028977971,5976211.3941036435
248.9531660079956,1756893621.289949,5976217.257812521,5976213.854939658
249.4582176208496,1756893621.795001,5976219.16595017,5976215.919010173
249.96471500396729,1756893622.301498,5976221.369793678,5976217.711245653
250.46969652175903,1756893622.80648,5976222.19630054,5976219.403766976
250.97638297080994,1756893623.313166,5976223.463127184,5976220.690596819
251.47933983802795,1756893623.816123,5976225.389688495,5976222.316972014
251.98414731025696,1756893624.320931,5976228.30004525,5976224.143791029
252.4891436100006,1756893624.825927,5976232.295639506,5976226.328960195
252.99371075630188,1756893625.330494,5976238.554504931,5976229.600601072
253.5000877380371,1756893625.836871,5976244.85313375,5976233.878602386
254.00473594665527,1756893626.341519,5976250.893677815,5976238.97940025
254.5078616142273,1756893626.844645,5976253.959436662,5976244.111278533
255.01287078857422,1756893627.349654,5976255.721195401,5976248.796389712
255.51968026161194,1756893627.856463,5976259.085947078,5976252.902678141
256.02389550209045,1756893628.360679,5976263.307555741,5976256.593562539
256.531760931015,1756893628.868544,5976267.153970127,5976259.845621001
257.0361661911011,1756893629.372949,5976271.185567583,5976263.290847185
257.5405583381653,1756893629.877341,5976275.617510396,5976267.270110185
258.0456295013428,1756893630.382413,5976278.05685832,5976271.064292434
258.54798197746277,1756893630.884765,5976280.206006379,5976274.443982561
259.0544762611389,1756893631.391259,5976279.260855222,5976276.865359579
259.5588548183441,1756893631.895638,5976276.567419347,5976277.941729932
260.06339502334595,1756893632.400178,5976272.581174414,5976277.334462737
260.56791281700134,1756893632.904696,5976269.414529867,5976275.605997046
261.07051134109497,1756893633.407295,5976266.834769461,5976272.931749662
261.5760929584503,1756893633.912876,5976263.864518217,5976269.852482261
262.0829439163208,1756893634.419727,5976263.479450239,5976267.23488844
262.59155321121216,1756893634.928336,5976258.1126648225,5976264.341186522
263.0943582057953,1756893635.431141,5976254.736792441,5976261.405639036
263.59873390197754,1756893635.935517,5976250.578659403,5976258.154417025
264.10289096832275,1756893636.439674,5976243.567627648,5976254.095038911
264.60790967941284,1756893636.944693,5976236.260308099,5976248.651210483
265.11041140556335,1756893637.447195,5976233.741548498,5976243.776987217
265.6153793334961,1756893637.952163,5976230.013445871,5976238.832317904
266.11834740638733,1756893638.455131,5976228.087562419,5976234.334098508
266.6236197948456,1756893638.960403,5976224.255395834,5976230.471652145
267.1263885498047,1756893639.463172,5976224.262449392,5976228.072080403
267.6288869380951,1756893639.96567,5976221.781553904,5976225.680081484
268.13598561286926,1756893640.472769,5976220.814647349,5976223.840321779
268.6391625404358,1756893640.975946,5976218.350295425,5976221.89286838
269.1436491012573,1756893641.480432,5976216.673524704,5976220.376494155
269.6506726741791,1756893641.987456,5976215.324722034,5976218.588948683
270.15732526779175,1756893642.494108,5976214.06734703,5976217.046107309
270.66225004196167,1756893642.999033,5976212.213687404,5976215.32591532
271.1646366119385,1756893643.50142,5976209.271337041,5976213.510123642
271.67170214653015,1756893644.008485,5976206.723992306,5976211.5202171635
272.1767089366913,1756893644.513492,5976203.030396476,5976209.061352052
272.6817362308502,1756893645.018519,5976200.830837541,5976206.414050153
273.18660068511963,1756893645.523384,5976198.927668719,5976203.756846416
273.6888213157654,1756893646.025604,5976193.024748966,5976200.507528801
274.191241979599,1756893646.528025,5976189.2463505715,5976197.012000455
274.6982204914093,1756893647.035004,5976185.259920186,5976193.4579051975
275.2027380466461,1756893647.539521,5976182.144639352,5976189.720665559
275.70722341537476,1756893648.044007,5976178.511609476,5976185.637453711
276.2117671966553,1756893648.54855,5976173.742362078,5976181.780976333
276.71668672561646,1756893649.05347,5976169.992101177,5976177.930126454
277.22094774246216,1756893649.557731,5976164.7222238425,5976173.822587185
277.72607827186584,1756893650.062861,5976160.231301009,5976169.439919516
278.23074197769165,1756893650.567525,5976156.71172278,5976165.079942178
278.73795318603516,1756893651.074736,5976151.611578473,5976160.653785456
279.24237632751465,1756893651.57916,5976147.34731593,5976156.124828407
279.7466423511505,1756893652.083426,5976144.332601052,5976152.046903849
280.25185561180115,1756893652.588639,5976145.86576185,5976149.173796017
280.75474214553833,1756893653.091525,5976146.169154362,5976147.065282333
281.258020401001,1756893653.594803,5976146.848457376,5976146.112658113
281.76304364204407,1756893654.099827,5976148.886922772,5976146.420579482
282.2677643299103,1756893654.604548,5976151.172307453,5976147.788520763
282.7722043991089,1756893655.108988,5976153.247255667,5976149.264819527
283.2785336971283,1756893655.615317,5976156.383454167,5976151.307679487
283.7854251861572,1756893656.122208,5976158.46594195,5976153.631176402
284.29242038726807,1756893656.629204,5976162.700909526,5976156.393973753
284.7974109649658,1756893657.134194,5976167.559116163,5976159.671335494
285.30237340927124,1756893657.639156,5976172.029792792,5976163.42784292
285.80570888519287,1756893658.142492,5976176.450397475,5976167.441231581
286.3113980293274,1756893658.648181,5976181.2696081055,5976172.001964813
286.81791400909424,1756893659.154697,5976190.417906224,5976177.545364153
287.32695269584656,1756893659.663736,5976194.490974507,5976182.931735821
287.8313875198364,1756893660.168171,5976199.160659946,5976188.357909252
288.3337285518646,1756893660.670512,5976202.98308712,5976193.66444718
288.83860659599304,1756893661.17539,5976206.75369015,5976198.761263588
289.3429625034332,1756893661.679746,5976208.431298602,5976202.363942065
289.8509216308594,1756893662.187705,5976210.882528221,5976205.6422528075
290.35719990730286,1756893662.693983,5976213.482413328,5976208.506603484
290.86402797698975,1756893663.200811,5976214.868933028,5976210.883772667
291.3712229728699,1756893663.708006,5976216.152111391,5976212.763456914
291.8781952857971,1756893664.214978,5976218.106055598,5976214.698408312
292.38509464263916,1756893664.721878,5976218.938982924,5976216.309699254
292.8889365196228,1756893665.22572,5976220.6779439,5976217.748805368
293.39152789115906,1756893665.728311,5976222.520329344,5976219.279084631
293.8950469493866,1756893666.23183,5976224.053164003,5976220.859295154
294.3997106552124,1756893666.736494,5976228.811853446,5976223.000454724
294.90229892730713,1756893667.239082,5976235.09267251,5976226.231192641
295.4049518108368,1756893667.741735,5976241.835624307,5976230.462728722
295.90948581695557,1756893668.246269,5976246.186678224,5976235.195998498
296.4143979549408,1756893668.751181,5976249.950905554,5976240.375546808
296.9184844493866,1756893669.255268,5976252.661364611,5976245.145449041
297.4234800338745,1756893669.760263,5976257.561988519,5976249.639312243
297.9286096096039,1756893670.265393,5976259.640569026,5976253.200301187
298.4331886768341,1756893670.769972,5976263.207424637,5976256.60445047
298.9360601902008,1756893671.272843,5976266.133455255,5976259.8409604095
299.44250679016113,1756893671.77929,5976270.1799016325,5976263.344667814
299.9456629753113,1756893672.282446,5976274.648647007,5976266.761999512
300.454065322876,1756893672.790849,5976277.641453009,5976270.362176308
300.956636428833,1756893673.29342,5976275.641126704,5976272.8489167215
301.46464586257935,1756893673.801429,5976273.69926883,5976274.362079436
301.9698693752289,1756893674.306652,5976269.011498658,5976274.128398841
302.4732141494751,1756893674.809997,5976265.550171433,5976272.308703726
302.9763741493225,1756893675.313157,5976261.597422905,5976269.099897707
303.47950625419617,1756893675.816289,5976259.829812847,5976265.937634935
303.9856219291687,1756893676.322405,5976256.656843759,5976262.529149921
304.4908833503723,1756893676.827666,5976254.970173756,5976259.72088494
304.9951391220093,1756893677.331922,5976249.769098985,5976256.56467045
305.50018978118896,1756893677.836973,5976244.338083347,5976253.112802538
306.0052533149719,1756893678.342037,5976236.849571137,5976248.516754197
306.5124657154083,1756893678.849249,5976229.541605704,5976243.0937065855
307.0174744129181,1756893679.354258,5976225.8688891735,5976237.27344967
307.5220277309418,1756893679.858811,5976221.621438782,5976231.643917629
308.03120493888855,1756893680.367988,5976219.848943031,5976226.7460895665
308.53569984436035,1756893680.872483,5976217.94297325,5976222.964769988
309.04064989089966,1756893681.377433,5976219.236236347,5976220.903696117
309.5435781478882,1756893681.880361,5976214.466426199,5976218.623203522
310.05053210258484,1756893682.387315,5976214.143932168,5976217.1277022
310.5549199581146,1756893682.891703,5976211.500804851,5976215.458074564
311.06149673461914,1756893683.39828,5976209.805974974,5976213.830674907
311.5667541027069,1756893683.903537,5976208.146681472,5976211.612763934
312.0713851451874,1756893684.408168,5976206.228631753,5976209.9652050445
312.5763099193573,1756893684.913093,5976203.195352525,5976207.775489115
313.0808844566345,1756893685.417668,5976200.701437051,5976205.615615555
313.58515453338623,1756893685.921938,5976198.57731857,5976203.369884275
314.08771204948425,1756893686.424495,5976196.226072972,5976200.985762575
314.5949676036835,1756893686.931751,5976192.157129389,5976198.171462101
315.09998655319214,1756893687.43677,5976189.720563241,5976195.476504244
315.60523319244385,1756893687.942016,5976185.859287142,5976192.508074263
316.1076066493988,1756893688.44439,5976182.766151794,5976189.345840908
316.6139199733734,1756893688.950703,5976179.730289033,5976186.046684119
317.1223816871643,1756893689.459165,5976175.000120776,5976182.615282397
317.6271698474884,1756893689.963953,5976172.040267614,5976179.079223271
318.1316108703613,1756893690.468394,5976168.207806865,5976175.548927216
318.63880348205566,1756893690.975587,5976163.7730630925,5976171.750309477
319.14146161079407,1756893691.478245,5976160.053804591,5976167.815012587
319.64618277549744,1756893691.982966,5976156.909382269,5976164.196864886
320.1528437137604,1756893692.489627,5976151.833199594,5976160.155451282
320.65760254859924,1756893692.994386,5976147.12340544,5976155.938570997
321.16424083709717,1756893693.501024,5976142.457851097,5976151.675528598
321.66873240470886,1756893694.005516,5976140.107001982,5976147.6861680765
322.17593359947205,1756893694.512717,5976139.233786881,5976144.151048998
322.6781539916992,1756893695.014937,5976140.306394484,5976141.845687976
323.1848158836365,1756893695.521599,5976140.344130699,5976140.489833029
323.68788266181946,1756893696.024666,5976142.63307733,5976140.524878276
324.1930921077728,1756893696.529875,5976144.666695405,5976141.43681696
324.6995553970337,1756893697.036338,5976148.001442283,5976143.19034804
325.20446491241455,1756893697.541248,5976148.524351998,5976144.833939543
325.7111747264862,1756893698.047958,5976151.654507333,5976147.09601487
326.2158033847809,1756893698.552587,5976155.411751449,5976149.651749695
326.71861577033997,1756893699.055399,5976160.434159539,5976152.805242521
327.22526955604553,1756893699.562053,5976164.99698006,5976156.204350076
327.7295913696289,1756893700.066374,5976169.978934109,5976160.495266498
328.2339560985565,1756893700.570739,5976175.15480664,5976165.19532636
328.7405936717987,1756893701.077377,5976180.554979749,5976170.22397202
329.24745774269104,1756893701.584241,5976188.9975639805,5976175.936652908
329.7509934902191,1756893702.087777,5976193.225995985,5976181.582456092
330.25364661216736,1756893702.59043,5976198.670671096,5976187.3208034905
330.756796836853,1756893703.09358,5976201.184967067,5976192.526835575
331.26387333869934,1756893703.600656,5976205.270799539,5976197.469999533
331.76673197746277,1756893704.103515,5976207.694978797,5976201.209482497
332.27373003959656,1756893704.610513,5976208.268919691,5976204.218067238
332.7806005477905,1756893705.117384,5976210.416999806,5976206.56733298
333.2858121395111,1756893705.622595,5976212.538253378,5976208.837990242
333.7903382778168,1756893706.127121,5976214.426554094,5976210.669141153
334.2966673374176,1756893706.633451,5976214.800546131,5976212.090254621
334.8011586666107,1756893707.137942,5976215.564958665,5976213.549462415
335.3036870956421,1756893707.64047,5976217.603980416,5976214.986858537
335.81007862091064,1756893708.146862,5976219.847433839,5976216.44869463
336.316773891449,1756893708.653557,5976223.713141593,5976218.306012129
336.81911420822144,1756893709.155897,5976229.149253953,5976221.175753693
337.3221597671509,1756893709.658943,5976236.398597479,5976225.342481456
337.8319661617279,1756893710.168749,5976242.380123153,5976230.297710003
338.33831214904785,1756893710.675095,5976244.155937849,5976235.159410806
338.8434946537018,1756893711.180278,5976247.710035665,5976239.95878962
339.3464026451111,1756893711.683186,5976250.3206322035,5976244.193065271
339.85282039642334,1756893712.189604,5976256.081732601,5976248.129692295
340.359228849411,1756893712.696012,5976258.342669638,5976251.322201592
340.86423563957214,1756893713.201019,5976262.808818689,5976255.05277776
341.3665635585785,1756893713.703347,5976267.406683178,5976258.992107262
341.87093591690063,1756893714.207719,5976271.577708303,5976263.243522482
342.37447571754456,1756893714.711259,5976274.55754548,5976266.938685058
342.87706089019775,1756893715.213844,5976273.308451852,5976269.9318415
343.38135528564453,1756893715.718139,5976271.647578812,5976271.699593524
343.8837957382202,1756893716.220579,5976270.082833679,5976272.234823625
344.38752007484436,1756893716.724303,5976265.9149548365,5976271.102272933
344.89417028427124,1756893717.230953,5976262.359629203,5976268.6626896765
345.401123046875,1756893717.737906,5976259.806976713,5976265.962394649
345.9082279205322,1756893718.245011,5976257.265969309,5976263.0860727485
346.41479206085205,1756893718.751575,5976254.298007433,5976259.929107499
346.9199743270874,1756893719.256758,5976249.999014271,5976256.745919386
347.4253919124603,1756893719.762175,5976242.514108776,5976252.776815301
347.9299590587616,1756893720.266742,5976237.837254672,5976248.382870893
348.4346535205841,1756893720.771437,5976230.421279638,5976243.013932959
348.93893122673035,1756893721.275714,5976225.78704744,5976237.31174096
349.4439513683319,1756893721.780734,5976222.66521185,5976231.8449804755
349.94649624824524,1756893722.28328,5976220.52385276,5976227.446929271
350.4494278430939,1756893722.786211,5976219.632201207,5976223.805918578
350.9518942832947,1756893723.288677,5976218.425416135,5976221.406745879
351.45673847198486,1756893723.793522,5976217.375395265,5976219.724415443
351.96158504486084,1756893724.298368,5976217.757873314,5976218.742947737
352.46574425697327,1756893724.802527,5976214.229156796,5976217.484008544
352.97023582458496,1756893725.307019,5976213.185645917,5976216.194697486
353.47647356987,1756893725.813257,5976212.45448039,5976215.000510337
353.9833505153656,1756893726.320134,5976210.499864721,5976213.6254042275
354.48650074005127,1756893726.823284,5976207.069674188,5976211.487764401
354.990993976593,1756893727.327777,5976205.064999362,5976209.654932916
355.4949748516083,1756893727.831758,5976202.413533116,5976207.500510355
356.00000262260437,1756893728.336786,5976198.993689507,5976204.808352178
356.5028305053711,1756893728.839614,5976196.298437486,5976201.9680667315
357.0086119174957,1756893729.345395,5976191.4395657815,5976198.842045051
357.51117992401123,1756893729.847963,5976187.662152199,5976195.361475619
358.0186302661896,1756893730.355414,5976183.530103896,5976191.584789774
358.5263156890869,1756893730.863099,5976179.735545628,5976187.733160999
359.0326478481293,1756893731.369431,5976175.543698759,5976183.582213253
359.5356137752533,1756893731.872397,5976172.967046267,5976179.887709349
360.0402295589447,1756893732.377013,5976167.374406316,5976175.830160173
360.5472981929779,1756893732.884081,5976163.611771313,5976171.846493656
361.0518989562988,1756893733.388682,5976159.875067566,5976167.874398043
361.55702900886536,1756893733.893812,5976155.093612334,5976163.784380759
362.06163120269775,1756893734.398414,5976151.426382614,5976159.476248029
362.56698727607727,1756893734.90377,5976147.946158505,5976155.590598467
363.06953167915344,1756893735.406315,5976144.167907193,5976151.701825643
363.5749237537384,1756893735.911707,5976139.454666196,5976147.617745369
364.07938170433044,1756893736.416165,5976140.423401688,5976144.683703239
364.58420491218567,1756893736.920988,5976142.339315516,5976142.86628982
365.0910065174103,1756893737.42779,5976143.67428605,5976142.011915328
365.593341588974,1756893737.930125,5976144.454180598,5976142.069170009
366.1003203392029,1756893738.437103,5976147.220901851,5976143.622417141
366.6064360141754,1756893738.943219,5976150.037720629,5976145.545280928
367.1108636856079,1756893739.447647,5976154.540729795,5976147.985563784
367.61778259277344,1756893739.954566,5976155.78252686,5976150.407211946
368.1227102279663,1756893740.459494,5976158.443911572,5976153.2051581405
368.62758111953735,1756893740.964364,5976163.505053477,5976156.461988467
369.13195872306824,1756893741.468742,5976165.801744316,5976159.614793205
369.63673639297485,1756893741.97352,5976171.361744775,5976162.9789962005
370.14172434806824,1756893742.478508,5976176.699343938,5976167.162359616
370.6505527496338,1756893742.987336,5976182.25426686,5976171.924430673
371.1571235656738,1756893743.493907,5976188.295226593,5976176.882465296
371.66004490852356,1756893743.996828,5976192.420170179,5976182.206150469
372.16275358200073,1756893744.499537,5976197.182089038,5976187.370219322
372.667845249176,1756893745.004628,5976201.8837233195,5976192.407095198
373.1708970069885,1756893745.50768,5976205.704884307,5976197.097218687
373.6753866672516,1756893746.01217,5976208.512865355,5976201.14074644
374.17786288261414,1756893746.514646,5976209.351931771,5976204.527098758
374.68461656570435,1756893747.0214,5976213.232507632,5976207.7371824775
375.1893322467804,1756893747.526115,5976214.008258296,5976210.162089473
375.69606041908264,1756893748.032844,5976214.90594662,5976212.002301934
376.20455288887024,1756893748.541336,5976217.095069103,5976213.718742685
376.7077250480652,1756893749.044508,5976218.860990912,5976215.620554512
377.21348452568054,1756893749.550268,5976219.856124488,5976216.945277884
377.71840238571167,1756893750.055185,5976221.161665763,5976218.375959377
378.22132778167725,1756893750.558111,5976223.850311868,5976220.164832426
378.7263355255127,1756893751.063119,5976230.12630919,5976222.771080444
379.2287619113922,1756893751.565545,5976236.396052315,5976226.278092725
379.7433388233185,1756893752.080122,5976242.365613161,5976230.77999046
380.2505567073822,1756893752.58734,5976246.658077144,5976235.879272735
380.7530846595764,1756893753.089868,5976249.105668074,5976240.930343976
381.25942158699036,1756893753.596205,5976250.327199751,5976244.970522089
381.76432251930237,1756893754.101106,5976254.615929122,5976248.614497451
382.2672441005707,1756893754.604027,5976258.116162824,5976251.764607383
382.7742533683777,1756893755.111037,5976262.118785058,5976254.8567489665
383.27898836135864,1756893755.615772,5976266.943962117,5976258.424407775
383.7839632034302,1756893756.120746,5976270.769721026,5976262.512912029
384.28907108306885,1756893756.625854,5976273.278440658,5976266.245414337
384.79207706451416,1756893757.12886,5976274.81083407,5976269.584348585
385.29866886138916,1756893757.635452,5976273.90601545,5976271.941794664
385.8029899597168,1756893758.139773,5976271.109839359,5976272.774970112
386.30815172195435,1756893758.644935,5976266.814843001,5976271.983994506
386.8129508495331,1756893759.149734,5976264.7298420295,5976270.274274781
387.3192472457886,1756893759.65603,5976261.960658747,5976267.704239718
387.8255205154419,1756893760.162304,5976258.967456261,5976264.716527879
388.3324866294861,1756893760.66927,5976256.982285832,5976261.891017174
388.83488059043884,1756893761.171664,5976253.057361447,5976259.139520863
389.3417639732361,1756893761.678547,5976248.559666431,5976255.905485744
389.84647941589355,1756893762.183263,5976241.9047338255,5976251.89430076
390.35285115242004,1756893762.689634,5976235.372531846,5976247.1753158765
390.8577859401703,1756893763.194569,5976228.345947731,5976241.448048256
391.3644542694092,1756893763.701237,5976226.949151453,5976236.226406257
391.8681848049164,1756893764.204968,5976223.474791453,5976231.209431262
392.37303376197815,1756893764.709817,5976223.706331041,5976227.569750705
392.8759243488312,1756893765.212708,5976221.975734575,5976224.89039125
393.38049268722534,1756893765.717276,5976219.180939779,5976223.05738966
393.88795495033264,1756893766.224738,5976218.024757429,5976221.2725108545
394.39256858825684,1756893766.729352,5976217.397086713,5976220.056969907
394.89906215667725,1756893767.235845,5976215.530221651,5976218.421748029
395.4018623828888,1756893767.738646,5976213.846646772,5976216.795930469
395.90717124938965,1756893768.243954,5976212.252542723,5976215.410251058
396.41218996047974,1756893768.748973,5976209.211922168,5976213.647684006
396.9171667098999,1756893769.25395,5976206.1111833025,5976211.390503323
397.42046666145325,1756893769.75725,5976203.956401349,5976209.075739263
397.92480993270874,1756893770.261593,5976200.938514609,5976206.494112831
398.4278361797333,1756893770.764619,5976197.292490326,5976203.502102351
398.93233704566956,1756893771.26912,5976192.477455555,5976200.155209029
399.4366765022278,1756893771.77346,5976189.510420937,5976196.835056555
399.94191813468933,1756893772.278701,5976185.859920235,5976193.2157603325
400.4483058452606,1756893772.785089,5976182.098353177,5976189.447728047
400.9509611129761,1756893773.287744,5976178.08791,5976185.606811982
401.45812034606934,1756893773.794904,5976175.965524533,5976182.304425777
401.96471881866455,1756893774.301502,5976172.077741637,5976178.817889917
402.46769523620605,1756893774.804479,5976165.426492486,5976174.731204366
402.97342443466187,1756893775.310208,5976162.025385889,5976170.716610909
403.48030948638916,1756893775.817093,5976158.964007539,5976166.891830416
403.9850072860718,1756893776.321791,5976153.080144541,5976162.314754419
404.48797392845154,1756893776.824757,5976149.225851657,5976157.744376423
404.99315309524536,1756893777.329936,5976146.773100055,5976154.013697935
405.4974982738495,1756893777.834282,5976142.6965657445,5976150.147933907
406.00245785713196,1756893778.339241,5976142.674388285,5976146.890010057
406.5053493976593,1756893778.842133,5976144.136028694,5976145.101186886
407.01017117500305,1756893779.346954,5976144.779552328,5976144.211927021
407.5148870944977,1756893779.85167,5976147.153947408,5976144.288096492
408.0208613872528,1756893780.357645,5976149.600483183,5976145.66887998
408.5254714488983,1756893780.862255,5976150.002229019,5976147.134448127
409.0302710533142,1756893781.367054,5976154.194293315,5976149.14610105
409.53709650039673,1756893781.87388,5976155.824298246,5976151.355050234
410.0430052280426,1756893782.379788,5976159.145622262,5976153.753385206
410.549763917923,1756893782.886547,5976164.141095097,5976156.661507588
411.0524115562439,1756893783.389195,5976167.250869934,5976160.11123577
411.5571508407593,1756893783.893934,5976171.449054135,5976163.562187935
412.0624039173126,1756893784.399187,5976177.555535856,5976167.908435457
412.5695776939392,1756893784.906361,5976182.439047051,5976172.567120415
413.072060585022,1756893785.408844,5976188.363920443,5976177.4116854835
413.57680678367615,1756893785.91359,5976194.247546829,5976182.811020862
414.08126163482666,1756893786.418045,5976198.548701461,5976188.230950328
414.5838806629181,1756893786.920664,5976203.205398889,5976193.3609229345
415.08901619911194,1756893787.425799,5976206.696372799,5976198.212388085
415.5939655303955,1756893787.930749,5976209.861744763,5976202.511952949
416.09959506988525,1756893788.436378,5976212.819295768,5976206.226302736
416.6064085960388,1756893788.943192,5976213.27198965,5976209.170960373
417.1115756034851,1756893789.448359,5976214.686653236,5976211.467211244
417.6182312965393,1756893789.955015,5976216.871133033,5976213.50216329
418.1204764842987,1756893790.45726,5976217.943587159,5976215.118531769
418.6236002445221,1756893790.960384,5976219.836038155,5976216.521880246
419.1289322376251,1756893791.465716,5976220.942052634,5976218.055892843
419.6356625556946,1756893791.972446,5976222.0918401,5976219.5369302165
420.1421408653259,1756893792.478924,5976225.922407962,5976221.347185202
420.64702796936035,1756893792.983811,5976229.391773557,5976223.636822482
421.15189576148987,1756893793.488679,5976235.907719741,5976226.8511588
421.6591086387634,1756893793.995892,5976242.598642756,5976231.182476822
422.1619031429291,1756893794.498686,5976246.520510387,5976236.06821088
422.6697187423706,1756893795.006502,5976250.575647413,5976240.99885877
423.1746115684509,1756893795.511395,5976253.61675398,5976245.843854856
423.67957067489624,1756893796.016354,5976255.065591829,5976249.675429272
424.18672490119934,1756893796.523508,5976260.406011135,5976253.236902949
424.69179010391235,1756893797.028573,5976264.131747655,5976256.759150403
425.19647431373596,1756893797.533257,5976269.307728899,5976260.505566699
425.7045862674713,1756893798.041369,5976273.5143415565,5976264.485084215
426.2123668193817,1756893798.54915,5976276.745427356,5976268.82105132
426.71912264823914,1756893799.055906,5976277.6574338265,5976272.271335858
427.22147583961487,1756893799.558259,5976274.738124232,5976274.392611174
427.7266628742218,1756893800.063446,5976272.715371067,5976275.074139608
428.23162961006165,1756893800.568413,5976268.894971071,5976274.15026551
428.73460149765015,1756893801.071385,5976265.547485582,5976271.9106771555
429.2414526939392,1756893801.578236,5976262.38279787,5976268.855749964
429.74462127685547,1756893802.081404,5976259.045646515,5976265.717254421
430.25067472457886,1756893802.587458,5976256.383385703,5976262.450857348
430.75575160980225,1756893803.092535,5976252.723120012,5976259.216487137
431.2608530521393,1756893803.597636,5976248.627503366,5976255.832490693
431.765123128891,1756893804.101906,5976243.511250345,5976252.058181187
432.27173805236816,1756893804.608521,5976236.068615037,5976247.462774893
432.77446031570435,1756893805.111244,5976229.591760784,5976242.104449909
433.27929401397705,1756893805.616077,5976226.785026739,5976236.916831255
433.7819814682007,1756893806.118765,5976226.592924405,5976232.509915462
434.2887382507324,1756893806.625522,5976224.349106474,5976228.677486688
434.79366993904114,1756893807.130453,5976223.049000851,5976226.073563851
435.2978823184967,1756893807.634665,5976222.403443643,5976224.635900423
435.800696849823,1756893808.13748,5976220.847286839,5976223.448352442
